RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,860.3412224496568,867.0415490106741,872.9972875366487,878.0217937180083,877.1011931626238,880.3979829892883,884.7092432306047,881.5961945910384,875.9183463321351,864.7804186986558,869.721263992406,879.9758914322961,896.4611961329501,898.2569655364633,890.0341962412716,889.0195307538603,901.5219853508119,911.3992314362644,917.5712064554758,915.7860021206044,917.0845870808033,907.5086539005582,902.8320172390108,900.552782474924,914.617815240706,929.3494641644988,939.5903139165027,949.3341039444928,952.4240939904362,961.9560053959613,963.7932044333735,959.942600041144,959.3817776800678,957.5087554386371,960.8330112691049,964.4023050400908,968.2367742384342,974.0719080619979,975.9206620321265,982.6626206773288,992.3088786530292,998.3764869545735,1007.545460740928,1013.6060593769146,1018.4447777223223,1010.5837381997702,1010.3727682879431,1012.1063780015684,1022.3677029790313,1021.1369809987577,1040.8159848502185,1055.5508465812304,1067.0742679762639,1058.9136007614768,1052.5759210691676,1059.201589674275,1064.5957353161118,1074.1263992809259,1073.0756545780189,1073.6450937912616,1073.9413390424465,1082.5075868444958,1088.0111561746237,1091.4125169381716,1091.4550915145728,1102.3970780000059,1107.0330314590783,1115.6863376023823,1129.201109707868,1149.805114075499,1164.6018261166687,1162.50438726965,1160.1153110416333,1164.9665544542574,1178.986552546563,1200.634168435866,1229.3118634948123,1269.3401252154104,1319.5498936297179,1360.2699166019577,1390.7370179206846,1399.978677988785,1389.7835085094714,1387.3397549927852,1390.446246289267,1420.7898652808483,1441.2870296182452,1473.8374455486294,1504.3429211100204,1540.6697762520016,1580.4764892608744,1595.442434454383,1590.6344317524142,1578.5577736498312,1575.923376965227,1581.1406285733594,1577.8804620370695,1586.138925433966,1603.1197479277166,1617.3798568730722,1635.7100040195032,1653.4877727433618,1672.5087065854727,1682.839128767774,1694.0650635146499,1695.0851392586849,1690.6009536765598,1680.0385889665697,1675.513463914741,1680.1244631299005,1679.8459892265755,1687.0071784602612,1699.6067260354293,1704.0966313087417,1718.8266878199495,1719.0645214599042,1738.23248760389,1741.717385885777,1744.3812560580582,1733.6965618549516,1733.7909691491773,1738.0719769731534,1752.6117819703852,1754.7707443017475,1760.7677691049607,1767.0912110453467,1767.3783662471358,1776.1343238830602
50763,58,Arlington,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,926.7848887185951,931.3387278909017,936.5158372173836,946.2256890227912,953.4183452443883,960.1722944162558,970.8368366007294,976.3517517338847,979.6745726418504,974.5625264800558,976.1501660072873,979.5770042625825,981.5454908897087,984.3565330441137,986.3176768573618,994.4364188789698,1002.8040968140473,1012.9378898463713,1021.369727990934,1027.5942993898398,1031.782081699193,1033.5196845499067,1030.5731786972065,1024.8086997252979,1027.4483662652526,1032.4374313997293,1044.3142493101989,1052.3964913573336,1060.7639870848805,1066.732997332682,1074.5343030781987,1082.8892237044147,1085.5383160857823,1087.1960680473906,1086.854474754638,1089.6187240966742,1091.671182408192,1094.7853316088851,1100.3894983538394,1108.445619124665,1117.6800532995285,1126.3685004692184,1131.7992569250318,1138.5025966680262,1141.0090587703546,1139.4205417149603,1140.2809825084637,1143.6235498680223,1151.5059247013428,1158.1640779187458,1163.1120212766477,1172.9523617389025,1181.4805362992265,1188.5420599402962,1187.3338268410457,1186.694765828889,1188.357824716942,1188.6370726472237,1189.5041224869697,1190.3848615589043,1195.8744760686204,1197.4404401221577,1208.2920083956062,1209.0478138630372,1217.1398847818903,1220.4706065076273,1229.5015229404987,1236.5460158769035,1239.9954816069749,1247.894311947082,1256.4864954601228,1263.1968170898008,1270.7022904361131,1268.6616161348575,1280.872330706796,1297.3338501007493,1328.2174229447512,1353.8051326824534,1370.5342053693746,1393.4401743259239,1410.2304111475673,1432.4627329451591,1447.6991719818043,1465.0775073534608,1469.4795747650226,1470.0469145683178,1471.1055488300076,1488.3949484138532,1502.5894867499244,1518.971781404518,1532.7961629044892,1549.9146403448158,1556.5178158738843,1552.670809891329,1544.248549807036,1540.8992205965485,1545.751123910441,1550.3853035138516,1563.0877777412009,1564.0449379380534,1571.802738905276,1572.6320139440286,1590.1074297563825,1595.0495880001138,1588.3167561660669,1576.395548944525,1570.4831141442178,1573.029589181418,1568.6391869995516,1558.4142571308628,1556.574080514141,1554.6809778846098,1558.0727542500852,1558.8214611670662,1566.774636986796,1573.9398532480038,1583.1909865119967,1576.4279965777039,1581.6722426644678,1574.2175595755898,1586.9237385640747,1587.454918761851,1595.3011125754779,1595.246657049073,1595.8445421069155,1592.7217150218016,1591.4057768766959,1594.1003949815995
44055,59,Baton Rouge,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,986.9385010412818,992.6018699420375,1004.2896103794799,1009.986231082994,1011.0123429216086,1011.758220773378,1018.8940841091259,1024.4708945017169,1025.1269439954376,1010.7514689095135,1007.233418233676,1009.0037208076543,1022.1241829173692,1030.5421629950051,1036.2325161974386,1042.3959466639035,1040.6013292073658,1044.7271621111308,1033.6767591125158,1033.981951323799,1042.45966947686,1055.3422939216548,1078.0488362725418,1092.0905365546198,1105.535452888182,1094.329543555665,1087.8030825371427,1080.8378744554639,1083.0468076734742,1075.6575794340056,1073.3973396157853,1072.6448370825694,1075.6405218707393,1079.2505107677382,1072.9010580699912,1079.1819384908897,1078.0050513812237,1088.1003098394524,1081.5077066252136,1086.8937013356463,1081.3256503508626,1084.311366926947,1078.9924566173802,1079.8124479849637,1076.720728481784,1076.8737985764155,1076.602935213456,1072.5189882490017,1071.5977150634249,1076.5715619097057,1083.9245204648573,1086.6687279105643,1086.602363041367,1083.5124202401093,1083.7444261002308,1083.4720701235158,1079.892974729115,1072.6146965423115,1067.4192956708553,1066.7462164458627,1070.6039762052221,1071.7564152686825,1078.0961507714533,1080.336435357202,1085.0294199989435,1084.9262550218882,1090.7885737966176,1098.352139650287,1106.8070670197305,1105.566610914484,1103.064504535013,1095.1490128566195,1100.6009109557197,1101.0293505445054,1112.1654043116805,1124.7936967894927,1137.3301211271735,1150.90250239793,1161.528902620976,1179.9995890654482,1197.593763376709,1208.954114300551,1213.1555097007715,1216.1514653742588,1222.8777296649246,1231.075866713722,1242.1724979855755,1247.2662146722305,1258.1469763754205,1269.798459378071,1280.0344019858626,1286.8689245819814,1276.122470272792,1262.7009794876944,1249.1581659646024,1239.953115443158,1240.0585364760025,1237.836908598246,1249.1970065771525,1253.5937169008228,1266.7463374813344,1274.3075947820175,1279.3932737243897,1276.3104056631803,1272.532116154312,1273.4740498194199,1279.1640354951555,1274.830980535509,1278.3287008884724,1269.9961619088342,1271.9077438309257,1270.9645927999204,1282.6910994134,1294.3896978941193,1307.159784412047,1313.3174086399483,1312.1500871069106,1309.4743298178055,1315.2010228013912,1322.9965265087958,1318.3092669703803,1315.5828847314694,1317.5889366634194,1326.828145272978,1326.0685587234373,1325.8737050820343,1332.1628733429154,1334.800177824589
19594,60,New Orleans,city,LA,LA,"New Orleans-Metairie, LA",Orleans Parish,1184.5747411546283,1185.4847898523872,1201.4289894039002,1213.5961872963442,1224.9007865116205,1229.6625757597776,1255.8141893635627,1247.4535116937082,1257.2008503947766,1235.4822384980064,1241.2542926982435,1216.9262783537804,1242.804448540979,1234.9185844415422,1261.1589952520305,1241.7824987332128,1254.7004654400032,1246.1646152653432,1244.4565261901225,1241.885610065281,1238.9745036873724,1240.5373914686209,1230.0528306272352,1217.0248068660778,1214.1364136306809,1217.9741323429507,1229.9940760821169,1240.2829271578737,1250.3745428826187,1255.7132991006797,1254.868825621704,1252.7546014867253,1251.7351663746429,1251.689979958115,1248.2862710798263,1247.7460807267712,1246.4693846762234,1248.8063450363284,1260.9642205669388,1275.5429805049969,1282.389791593116,1286.6414405026746,1284.8625843143202,1276.6696224904706,1271.5364111445253,1268.5767488878394,1276.5352037925138,1283.612665846759,1287.3649978195083,1301.4465135662651,1307.6508196934583,1322.4378267008483,1321.5600986749826,1319.9732122398934,1317.3622942243614,1317.9076464853702,1318.3748639280893,1325.3114063131345,1331.7633180434227,1337.319228162286,1336.6045975173142,1342.3050380385146,1351.3567294945042,1350.243041937836,1347.0944229219303,1350.9805710842652,1358.5666605621122,1360.4091172482788,1361.3246180901724,1365.8389804898904,1374.3440747221414,1372.340518704526,1374.3860950450385,1375.3709412364587,1388.7303471838711,1397.786258228433,1410.1101148898895,1417.577728088887,1427.7487511046968,1440.4132004624314,1459.9394598235767,1477.051176220921,1488.9763366505306,1500.4949505798045,1516.0180763201247,1533.344410342395,1542.3418190765221,1557.1843793849712,1566.6021277864866,1577.7082462666835,1580.2230009072712,1580.5385872862778,1583.9377289277409,1585.1835327030792,1587.336558418136,1581.895465658807,1577.3996493276793,1585.5865632324058,1591.2663711979803,1597.4947614082855,1601.3849196172896,1605.9703176327055,1613.518785080101,1616.1867697224345,1615.7253775599,1614.0948400527898,1609.5697463367808,1614.5421004449183,1621.8313805309406,1633.2395586929429,1636.7699109222476,1639.3627823734323,1639.8571571490381,1639.9851135181775,1642.0327845442107,1645.3945972032288,1656.772013880863,1655.8154716672434,1662.9466849194582,1655.786614285274,1666.237849007759,1670.4761411222214,1680.3445247736574,1681.983533028551,1675.4182606489517,1674.9117802390688,1670.4500131552215,1669.2208891979008
7929,61,Wichita,city,KS,KS,"Wichita, KS",Sedgwick County,712.2461868173963,712.478621087613,714.799690826151,717.2355043097299,719.2759148758872,722.9048470777893,725.5138407849109,728.0263480826646,727.2721914922452,724.2459758904386,725.5884619733237,725.6416890171322,726.6745151187569,727.7803015575644,730.2495658942732,731.3254798828551,726.590904359664,726.9575905003545,728.4044893773271,732.2978926613745,731.2065690358265,733.3282329056822,734.6888761290983,733.8167496148486,731.409612212816,733.0038828925045,737.5692098083447,743.5033861052974,746.8072891676993,747.9085141126733,747.7818923603224,747.1961294360066,747.1607860069167,745.9963595739432,742.5087148893189,745.5495278624613,747.4287261527782,750.2554420534977,751.0068230722734,752.519185488509,757.1447880388847,758.5600423377006,761.8530338811787,763.0812159058053,764.1848993088489,765.0636469434877,761.2179314344623,758.3712557165909,756.3079495781126,761.9701254543153,767.6529679991685,771.9667042322153,777.0922326757195,780.9437938864875,786.1868604750249,788.7085137094734,790.9120813609185,789.268622092682,788.3283280643499,788.8158803735528,791.6239720412469,794.7938552683553,796.476165160885,797.6770740567778,802.6335932951857,813.7457873900815,823.2714875232812,827.8331595770919,829.4366438851927,830.5763328123653,831.8005604957224,828.8582472932042,829.6590780246966,834.0251158138708,840.1707552431124,852.2382523238775,862.044099409748,877.3610111517479,885.5737364894452,893.363078178851,896.9696248438624,899.0644677268028,904.4361963928206,903.7147243355012,906.5229211154676,911.4855140041215,926.4998108293128,935.7276982043588,940.5646922362049,944.4961106296156,955.9170528801975,966.0908126061552,970.4995498561714,971.3949110462529,972.4752707523484,973.6141020510951,977.5249626803144,981.8164056824329,990.1956627736312,998.909620836555,1007.9038262417761,1011.6773573529726,1015.986572164612,1019.8264828221929,1026.158047112196,1027.8580083042916,1023.1949172801659,1029.0327918966577,1032.0343599391515,1043.3539761201055,1046.5936473096758,1054.861717124578,1060.206845231314,1062.3624349085333,1066.4522847721557,1068.5592345239254,1070.5202420712403,1065.2410741204062,1065.3940035923322,1064.3917788951026,1074.9457498117968,1078.4727242772158,1084.1040006637802,1082.3641725368623,1087.333661241286,1094.2053337478133,1103.1731106778536,1110.1533127399973
24115,62,Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,758.3510966798267,766.5843489312272,776.0598885561179,782.2907573109641,787.7019046463681,785.2624430864254,783.4965870225229,782.0121635085384,779.1938007353359,766.7020011666187,774.0807641550789,773.7592144795389,791.2950507664264,793.2808319632144,805.5278650928035,799.4541872034355,806.1851192264256,809.2596523256304,812.8398581085881,815.9655274326573,817.3227076905702,819.1799515216818,812.7593209997083,809.0378749869863,817.1361351311562,820.0550911366009,831.4909612032633,840.2106601014307,849.3690002466983,849.7195742525014,839.2778205538244,840.9872347027397,842.6856750500053,852.8128851662534,854.5066981589641,846.672574755924,847.4872936031187,853.1190846315046,871.4739459718819,874.8550016282272,872.1754269389626,876.7306880034591,882.2535784257632,895.6230067874064,889.0775110775096,898.0975157642471,897.5434212106234,906.4483729827851,905.2031826876756,907.1837556252053,905.3598189051283,915.2802055304265,925.7386393507526,936.5502988555829,935.9653204699728,940.2900931089605,943.3719782730049,945.3077350144781,937.4199224468282,941.8017276024423,939.8291631658067,948.5889498844992,953.2492477918217,969.2380652336111,977.588050585249,985.1259623545009,984.1824193437242,997.8745922592594,1007.8680796610869,1007.6749916493037,991.4230866390998,982.794976103115,989.3429467961155,1001.7222377215897,1018.7605456600511,1023.661962869371,1033.5320091877247,1038.921534719857,1059.7045260820685,1066.0675729084376,1069.9663255934686,1084.5514099892484,1087.5786759228172,1096.9576382731505,1083.2294007195146,1102.093203052481,1116.2550718386055,1135.2791737442442,1143.15966115027,1150.0125593184246,1157.5115190927113,1168.1504151295812,1173.8924629737155,1163.611590925521,1157.4399903121468,1162.2558884359048,1178.9109829844429,1182.9222679831478,1183.5134950307656,1195.7998719107923,1206.3841083711554,1210.7310821140602,1214.4790874968169,1227.9586958100292,1231.6865996640531,1233.0680801814055,1232.5400864994406,1245.8339398007931,1257.4771597607871,1272.148159294473,1277.4505398587276,1289.1457233954188,1298.0785100142618,1307.238535623886,1312.3285564496634,1320.7962461395655,1325.2541061159536,1327.9090799769278,1340.884259455441,1357.9530295143875,1375.3576004330744,1364.6198620705773,1366.6752007299915,1362.3984561575924,1374.8792042149423,1379.3875605680962,1386.2448948845326,1387.5676059263362
47401,63,Riverside,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1265.0391155208174,1270.520180250924,1274.5827420204337,1278.4206556028776,1295.692793236105,1301.96156618511,1321.115215614626,1323.8817595526964,1329.935450048,1330.5497179363542,1323.9260844268695,1336.9295952031468,1338.813100465665,1356.213494169235,1348.5291681899307,1350.8932766659684,1361.2605079107948,1376.0981352378537,1389.7999226999898,1397.229781974284,1406.394936181106,1412.467259218465,1414.7505890455325,1404.328710223882,1403.0997025843099,1413.484894681411,1434.560659821912,1453.9289785596097,1453.7194903805866,1471.0218003230202,1475.9977415475876,1504.1597100902168,1503.549522134313,1505.5699059104004,1498.2130844913067,1499.399997895198,1511.837031561078,1526.2237511638723,1530.4193039865916,1534.1196955058545,1537.7953660530534,1555.9806020824867,1575.1417762036615,1579.4426052414647,1586.9416080258648,1597.4094933908016,1611.4809869553048,1622.4668716655503,1615.7407435333414,1612.6549196243463,1614.2513106271158,1622.7959274669179,1636.8581284481295,1645.8123716109023,1650.9765746207931,1657.6253578601636,1662.586562638656,1670.7206697190252,1673.4497197182304,1671.5390768086788,1685.1135599767047,1695.0605255531843,1710.2021515313804,1702.0005740515937,1704.394584412318,1709.8219196876498,1732.4548890310207,1740.0110868124607,1758.0313359159882,1767.0134039584789,1789.4703704716974,1810.207523996468,1839.7714993496731,1869.7820898964285,1888.2372573724424,1903.9614411421132,1927.3048458118485,1956.0242707375896,1992.0462023382788,2037.554456852871,2101.080629374914,2142.888901455643,2166.331101176235,2148.4615651326703,2158.886095988193,2172.978703782568,2205.0601706079415,2220.290750285574,2245.756562620149,2263.920127065778,2276.0350614635863,2281.6206702033783,2294.6552943421993,2305.5671909325097,2295.959932867072,2283.522880898634,2262.8266725351937,2253.9278168026367,2263.2370240443497,2279.7489706626734,2298.0564091552037,2294.508015810741,2304.8235415751888,2310.7920124260204,2319.2777990019476,2325.205737523832,2311.3516443815734,2304.080081553105,2287.5597633270063,2306.160508936521,2316.994492007535,2333.7645904071005,2346.8918028894223,2356.1984397997676,2368.265399052848,2357.785420398227,2371.8773463657003,2372.690327614584,2388.701914525755,2391.3062959419385,2412.087552705687,2425.4934144113427,2433.8901643091663,2443.0032531707266,2458.6883690153236,2462.7245124553183,2457.175730184487,2443.980781444732
16764,64,Anaheim,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1609.6378217089532,1609.7597837797243,1635.060712928467,1639.4084300265692,1654.8589337950434,1662.1927860773476,1682.3690643212951,1695.5197488904582,1698.0636031462834,1707.3527729585912,1707.820340344015,1725.102195940336,1723.4601368526023,1736.7872884505225,1743.4604657725176,1747.6341632497235,1742.8628941457334,1751.8985324581065,1764.9183367300525,1779.534912245708,1779.025232496045,1788.4316021077505,1801.4749056174676,1816.4108819482205,1811.8562853666765,1822.642041400573,1832.1310680806976,1857.051444359802,1865.8618392201663,1877.5930927708234,1892.6422080210657,1888.2270895664349,1882.0618794579052,1878.1697287649704,1881.4486063880704,1887.2349805968609,1881.6755806774534,1891.1836942942182,1905.9011778473568,1919.560855665257,1934.8477056940053,1947.1904378706456,1961.7151873093007,1976.8890518540375,1972.447942907347,1975.1779097726428,1983.035123642486,1989.9652392376424,1996.0795604962088,1999.521055827786,2032.830342440084,2033.208092647877,2023.600602034453,2012.7394862161536,2027.791531907083,2040.6726250953877,2040.3646042214677,2038.9166222047738,2035.8496776928507,2030.2329420372807,2041.696331751803,2057.8603768076196,2072.656529206444,2054.3389531238213,2051.1204028791417,2044.965777563305,2063.0135914685065,2065.908136459226,2080.293624933467,2093.6312290128217,2097.180162734424,2091.3826479167296,2110.9859662325657,2125.5810481055805,2146.5739559310614,2143.1674487606397,2170.4206352754377,2194.084211863538,2235.0469633852063,2277.2140709150754,2329.8174445214277,2349.9133150557564,2370.6918025597297,2386.442267092203,2402.971956133074,2418.29609327104,2431.6818349444193,2471.8256969995323,2495.540544147266,2517.3707384914846,2533.0222875516674,2540.7759683823188,2540.806437781283,2525.7262742043604,2527.8734943129753,2535.8531032622914,2542.817524800513,2558.736680255827,2571.280340705249,2584.759402182177,2581.9282765737894,2586.7973596815036,2595.748494856318,2619.508882016244,2626.6791715791096,2640.195525600844,2642.2572655742074,2653.801420824311,2658.392329760649,2650.37438066226,2646.2228304137248,2662.570008326144,2684.512952892091,2699.145967611482,2698.4905922958583,2702.916970075743,2698.77395863058,2699.963069831484,2693.949164846182,2713.394749094958,2731.867411593115,2735.728120587341,2754.525862005972,2776.2876918539673,2799.3523625194725,2805.379169966785,2789.9480285597406,2786.6306884553637
48215,65,Vancouver,city,WA,WA,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,1060.8866402570873,1069.8007812582505,1081.387289983705,1093.836159465968,1106.962174375701,1120.9828991795416,1137.874941812655,1147.398933094636,1159.3051971251239,1156.9547199714655,1152.0961170420549,1147.7121682667573,1148.8438932695965,1160.399709383361,1175.7609015291873,1191.229797747335,1207.1046317215612,1214.6019713545454,1222.856567913787,1232.9540322976075,1239.1718917946612,1233.885262283419,1223.24919629688,1216.3146086539673,1223.1660669631422,1233.4544677428005,1251.2812784714833,1271.499913258484,1284.8332029413896,1295.9755755827957,1303.7841347397307,1313.8415604328482,1315.7862903212947,1307.6824693115557,1304.4706143508702,1303.1437049649176,1308.4162568262097,1303.032205252661,1306.99390008768,1311.8819863607064,1324.428515341731,1334.0408165482418,1341.3990257351807,1349.0993356988174,1350.2877048781252,1346.6298262366915,1342.3388193538178,1343.092057877061,1353.328551786825,1360.6754114268836,1372.3767748476102,1377.2564927324584,1388.1997303915505,1394.8784842073183,1404.5711830226808,1407.9148115952019,1408.9701010205106,1405.2273506692582,1395.7599997589116,1386.2088070149148,1384.4134291906573,1395.5874473077142,1409.584561983196,1410.6995297653432,1409.8508678212165,1420.361552567243,1437.976402347237,1459.3602370993046,1462.7421437027579,1473.7012037653221,1473.2544931490743,1477.7420336481807,1479.5752660853434,1485.0052498069476,1504.8016776043887,1537.377760035331,1572.9232622448292,1608.5407894444738,1635.4690353151107,1665.3123785031544,1672.9583538202478,1674.3508309918057,1676.1855303666673,1679.64879470049,1683.6808113520676,1685.731877628723,1701.9308904914476,1728.2639259433288,1758.594629186643,1788.7202518566685,1810.4641397292255,1828.1497935599884,1830.1631848686623,1820.6992899744102,1801.7986936436007,1789.1231329135685,1791.7951376096962,1800.130327709791,1816.6919886750516,1827.9449927061248,1839.7369421317935,1838.454185551367,1831.4968789758068,1823.9533837993633,1814.7474284362258,1798.4778457064567,1778.8674762760434,1766.3436660080902,1766.898861959527,1773.2689254076995,1784.632625484372,1796.5207241432624,1809.5731639928078,1820.776806782403,1829.439890375466,1829.506489868167,1828.1575932903518,1822.669191434218,1822.159022067357,1818.4106092987606,1822.914091131063,1829.422720111002,1842.3004315157325,1854.138846040363,1860.826502237013,1864.5692932685597,1866.301829944249,1872.6299928144954
7266,67,Stockton,city,CA,CA,"Stockton, CA",San Joaquin County,925.1686340416142,929.9313711018619,938.4757382630315,945.9919958070615,953.0869219821996,957.2191096955379,960.7604282084873,972.1568269887325,978.246590921076,992.0335924734333,998.5827397529488,1005.0069359855659,1004.9489063029182,1013.2304697999884,1012.2964840226474,1017.82050697592,1027.1970222290295,1046.078764294241,1063.4558096101218,1063.8381519821583,1077.333217361425,1075.037127484143,1092.1374337364934,1104.3340435457808,1120.7480541553982,1122.725633315803,1121.9304219057747,1137.5378711364185,1145.2583481918252,1154.0288911956388,1163.2135030514444,1187.0617862188356,1198.207303436867,1190.3873274307775,1179.8476099116433,1190.5350050989487,1201.6347922103148,1227.3905797373884,1242.6511035731362,1258.4833903140284,1259.5593961545187,1254.703586838702,1260.0740045011748,1267.3010070800672,1274.2280879156049,1279.248498949313,1300.4618051018367,1306.6571813619742,1300.7656713685644,1287.2609760438284,1301.5830573254998,1318.2264922507165,1326.0147723430514,1333.1634291298521,1354.7036570013422,1371.9297402479751,1380.1889211683786,1383.7028471071164,1388.5288435774173,1402.43249340017,1414.1578109043987,1430.091514103608,1426.907824462277,1424.6636283098196,1426.2540569450377,1438.1128097872968,1460.840001585578,1467.690966063725,1482.2758202788964,1504.1924228071525,1527.3709160023907,1554.9128251056582,1557.3180497259855,1594.6752664002026,1598.1569723924908,1637.1895807833707,1646.6774377227205,1694.7045127030883,1718.5935816347464,1760.26793798646,1762.6405930343938,1749.8512115843378,1747.0479725641424,1762.772643978652,1788.1510403977825,1799.9845675531392,1819.4201427586959,1842.1368732716862,1837.1184628518329,1844.4461743005995,1840.1844788984279,1863.4438422067165,1866.0627457308233,1867.9418827707918,1843.179607528249,1832.1134952027908,1823.3400373928719,1835.407507528029,1846.9628816038182,1855.0968702688135,1869.9457821382937,1893.7366038033197,1914.5581263935894,1922.6015438030888,1912.0524994198315,1911.762710769589,1900.4503542363082,1891.4952404080066,1895.1465431844117,1904.1713757134378,1938.4179342234104,1948.7983494252555,1972.5961725396635,1964.2095896149954,1973.8110254617711,1990.4899361492162,2009.8569236069036,2008.8837169112683,2004.187985808092,1982.427691530158,1989.6783127006447,1983.5335904114763,1992.0565837260128,2004.44502445464,2019.1301071857552,2049.7444596470073,2054.102303307595,2056.956149627889
12562,68,Marietta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,969.2396057375846,971.4349366727953,971.3491510586564,978.1985296703472,984.6295856561967,995.5685755161306,999.2856206375377,1005.3811902196805,1009.0561513649408,1008.8569771924564,1010.5957217676491,1013.5933224082337,1022.5830997161917,1029.2252134689763,1037.2636598882307,1037.8539696117466,1043.744659797144,1047.7391581248419,1057.8543849245655,1067.4418647577136,1069.5810213810644,1066.2084603923208,1060.5511509763476,1057.917059492118,1064.2757430854836,1071.835663829377,1086.409888532055,1100.351840379664,1111.957342151571,1120.250762934526,1123.0246217956658,1124.115135211932,1128.7415296375268,1125.299052459096,1132.8725816389663,1134.3408606370388,1146.2573892026082,1140.4067333372946,1153.5733460250588,1162.9568406161097,1180.0594255549188,1177.3907837575205,1176.0770907511771,1179.5474750010203,1185.7674123039506,1188.174581916497,1189.729387678431,1188.495797064386,1199.5587224230842,1213.9871948485068,1229.8362488718772,1238.7257187414539,1242.7535326487575,1248.1032863673909,1254.0988829588186,1257.2526620402316,1263.3370864017393,1257.3107008937986,1250.2066572534363,1245.2925133892118,1257.4270606824907,1278.8485444463363,1294.8531805123757,1294.345558143899,1283.757312885774,1284.597440460795,1296.8166299670293,1324.4061497114592,1336.650443654882,1349.0954583200596,1347.8443497789399,1354.3215114106838,1375.1339338646678,1392.1349678708716,1410.945914982227,1415.692195408113,1444.270866437554,1484.2546249590807,1533.0910844977461,1573.9340697220375,1596.7031543230194,1608.623797332995,1610.3995647240033,1635.0607204846142,1643.4865949262114,1647.4064777741962,1633.2409417556128,1642.4439661294182,1656.9736358011169,1686.2660256558936,1706.4300185029088,1717.85422634938,1712.8954303171197,1703.6024700202686,1693.5025636959128,1685.0516950952026,1680.9067711652165,1684.5624355027887,1696.6737039957654,1700.8477664582902,1711.776145051421,1709.5636980376628,1720.4450225858418,1723.0990169430177,1730.7874839099916,1722.6564090154877,1713.0028010189853,1690.535460254337,1684.918328505775,1684.2071262631603,1699.4269738982325,1708.3389079631177,1721.111574230478,1728.6133391383946,1744.4375050872375,1752.4840817080535,1756.3199153115995,1752.5112506290282,1737.8415431837532,1722.7440267372558,1718.3670332886045,1726.8678271789643,1726.8335886462487,1731.1711309478103,1738.8925504540666,1760.0475087705158,1762.033733526151,1764.6970769795687
